exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_f0,287,17,2274,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_f0__trial-287__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_f0,288,17,2263,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_f0__trial-288__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_f0,289,17,2271,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_f0__trial-289__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_f1,290,17,2267,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_f1__trial-290__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_f1,291,17,2276,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_f1__trial-291__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_f1,292,17,2266,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_f1__trial-292__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o0,284,17,2255,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o0__trial-284__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o0,285,17,2280,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o0__trial-285__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o0,286,17,2277,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o0__trial-286__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o1,281,17,2267,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o1__trial-281__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o1,282,17,2274,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o1__trial-282__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o1,283,17,2272,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o1__trial-283__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o2,278,17,2273,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o2__trial-278__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o2,279,17,2267,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o2__trial-279__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o2,280,17,2268,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o2__trial-280__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o3,275,17,2269,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o3__trial-275__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o3,276,17,2269,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o3__trial-276__17.sancov
exp-2022-05-27-19-08-48-vorbis,vorbis-2017-12-11-aflplusplus_ast_o3,277,17,2265,/home/b/bdata/beandata/eth/projects_eth/eth-sm04-ast/repo/matt-AST/scripts/sancov_utils/sancov_util_results/exp-2022-05-27-19-08-48-vorbis/sancov__exp-2022-05-27-19-08-48-vorbis__vorbis-2017-12-11-aflplusplus_ast_o3__trial-277__17.sancov
